mean,std,kernel,cache_size,epsilon,C,gamma
-0.03598672377588596,0.037304020076833075,888.89,300,0.01,0.5556,linear
-0.5828013246814934,0.9358603676521533,888.89,300,0.01,0.5556,rbf
-0.03598672377588596,0.037304020076833075,888.89,300,0.01,0.6667000000000001,linear
-0.6125780450082386,0.9333337492807694,888.89,300,0.01,0.6667000000000001,rbf
-0.03598672377588596,0.037304020076833075,888.89,300,0.01,0.7778,linear
-0.5718860549665895,0.8207379364259273,888.89,300,0.01,0.7778,rbf
-0.03598672377588596,0.037304020076833075,888.89,300,0.01,0.8889,linear
-0.5014005855002687,0.692685764235584,888.89,300,0.01,0.8889,rbf
-0.03598672377588596,0.037304020076833075,888.89,300,0.01,1.0,linear
-0.4466332909981543,0.596519567012135,888.89,300,0.01,1.0,rbf
-0.03590757591827016,0.03718073818095998,888.89,300,0.001,0.0001,linear
-0.04755365447782326,0.058829885555775036,888.89,300,0.001,0.0001,rbf
-0.03590757591827016,0.03718073818095998,888.89,300,0.001,0.11120000000000001,linear
-0.09949819759914007,0.1328874227066796,888.89,300,0.001,0.11120000000000001,rbf
-0.03590757591827016,0.03718073818095998,888.89,300,0.001,0.2223,linear
-0.3547913270170441,0.6100454842200435,888.89,300,0.001,0.2223,rbf
-0.03590757591827016,0.03718073818095998,888.89,300,0.001,0.33340000000000003,linear
-0.34751893225590214,0.5693951610677698,888.89,300,0.001,0.33340000000000003,rbf
-0.03590757591827016,0.03718073818095998,888.89,300,0.001,0.4445,linear
-0.333265625999707,0.47188364438770714,888.89,300,0.001,0.4445,rbf
-0.03590757591827016,0.03718073818095998,888.89,300,0.001,0.5556,linear
-0.3428578551160341,0.4761844463334657,888.89,300,0.001,0.5556,rbf
-0.03590757591827016,0.03718073818095998,888.89,300,0.001,0.6667000000000001,linear
-0.3656157455595172,0.47631408856200386,888.89,300,0.001,0.6667000000000001,rbf
-0.03590757591827016,0.03718073818095998,888.89,300,0.001,0.7778,linear
-0.381691943447927,0.4555951738092005,888.89,300,0.001,0.7778,rbf
-0.03590757591827016,0.03718073818095998,888.89,300,0.001,0.8889,linear
-0.35862121320553225,0.4213012516860626,888.89,300,0.001,0.8889,rbf
-0.03590757591827016,0.03718073818095998,888.89,300,0.001,1.0,linear
-0.3384431696966276,0.3996120650378341,888.89,300,0.001,1.0,rbf
-0.035072734874188695,0.036702321646476625,888.89,300,0.002,0.0001,linear
-0.04760665804601167,0.05895502913207493,888.89,300,0.002,0.0001,rbf
-0.035072734874188695,0.036702321646476625,888.89,300,0.002,0.11120000000000001,linear
-0.08886420217966391,0.11260126328134859,888.89,300,0.002,0.11120000000000001,rbf
-0.035072734874188695,0.036702321646476625,888.89,300,0.002,0.2223,linear
-0.280004781101374,0.46191809917318466,888.89,300,0.002,0.2223,rbf
-0.035072734874188695,0.036702321646476625,888.89,300,0.002,0.33340000000000003,linear
-0.297040788058509,0.46879405149472353,888.89,300,0.002,0.33340000000000003,rbf
-0.035072734874188695,0.036702321646476625,888.89,300,0.002,0.4445,linear
-0.3732862197272816,0.5493788403742669,888.89,300,0.002,0.4445,rbf
-0.035072734874188695,0.036702321646476625,888.89,300,0.002,0.5556,linear
-0.34622370071205877,0.4820763407645907,888.89,300,0.002,0.5556,rbf
-0.035072734874188695,0.036702321646476625,888.89,300,0.002,0.6667000000000001,linear
-0.34599967670689125,0.43988573454457364,888.89,300,0.002,0.6667000000000001,rbf
-0.035072734874188695,0.036702321646476625,888.89,300,0.002,0.7778,linear
-0.35481447050652926,0.41318310054785384,888.89,300,0.002,0.7778,rbf
-0.035072734874188695,0.036702321646476625,888.89,300,0.002,0.8889,linear
-0.3366887308597254,0.3869408256847431,888.89,300,0.002,0.8889,rbf
-0.035072734874188695,0.036702321646476625,888.89,300,0.002,1.0,linear
-0.32589822067535346,0.3758092201005231,888.89,300,0.002,1.0,rbf
-0.03933039625026576,0.040014863374549584,888.89,300,0.0001,0.0001,linear
-0.04756775376794522,0.0588312004748011,888.89,300,0.0001,0.0001,rbf
-0.03933039625026576,0.040014863374549584,888.89,300,0.0001,0.11120000000000001,linear
-0.0803645568682663,0.09556718876075283,888.89,300,0.0001,0.11120000000000001,rbf
-0.03933039625026576,0.040014863374549584,888.89,300,0.0001,0.2223,linear
-0.3373531712338643,0.5758886745849154,888.89,300,0.0001,0.2223,rbf
-0.03933039625026576,0.040014863374549584,888.89,300,0.0001,0.33340000000000003,linear
-0.35888483907055196,0.5925677537658849,888.89,300,0.0001,0.33340000000000003,rbf
-0.03933039625026576,0.040014863374549584,888.89,300,0.0001,0.4445,linear
-0.3540174511542813,0.5114024828123026,888.89,300,0.0001,0.4445,rbf
-0.03933039625026576,0.040014863374549584,888.89,300,0.0001,0.5556,linear
-0.34429845560360917,0.4808744936873003,888.89,300,0.0001,0.5556,rbf
-0.03933039625026576,0.040014863374549584,888.89,300,0.0001,0.6667000000000001,linear
-0.3556728103281909,0.4575704876682968,888.89,300,0.0001,0.6667000000000001,rbf
-0.03933039625026576,0.040014863374549584,888.89,300,0.0001,0.7778,linear
-0.37736400503660816,0.4449297434649088,888.89,300,0.0001,0.7778,rbf
-0.03933039625026576,0.040014863374549584,888.89,300,0.0001,0.8889,linear
-0.36821088666825663,0.4339787272402491,888.89,300,0.0001,0.8889,rbf
-0.03933039625026576,0.040014863374549584,888.89,300,0.0001,1.0,linear
-0.3570874594973618,0.4287457047505235,888.89,300,0.0001,1.0,rbf
-0.06090342963940075,0.07219856969087865,888.89,20,0.1,0.0001,linear
-0.05725371446909881,0.07138122519564594,888.89,20,0.1,0.0001,rbf
-0.06090342963940075,0.07219856969087865,888.89,20,0.1,0.11120000000000001,linear
-0.07601170987554873,0.07037762884664171,888.89,20,0.1,0.11120000000000001,rbf
-0.06090342963940075,0.07219856969087865,888.89,20,0.1,0.2223,linear
-0.0923824314965738,0.08049849458650157,888.89,20,0.1,0.2223,rbf
-0.06090342963940075,0.07219856969087865,888.89,20,0.1,0.33340000000000003,linear
-0.10333417096371773,0.08900783021580673,888.89,20,0.1,0.33340000000000003,rbf
-0.06090342963940075,0.07219856969087865,888.89,20,0.1,0.4445,linear
-0.11358812374395863,0.08829331518996002,888.89,20,0.1,0.4445,rbf
-0.06090342963940075,0.07219856969087865,888.89,20,0.1,0.5556,linear
-0.11018111630686282,0.08001846830035315,888.89,20,0.1,0.5556,rbf
-0.06090342963940075,0.07219856969087865,888.89,20,0.1,0.6667000000000001,linear
-0.10899294569562379,0.07452065153819303,888.89,20,0.1,0.6667000000000001,rbf
-0.06090342963940075,0.07219856969087865,888.89,20,0.1,0.7778,linear
-0.10878006038921036,0.06950476034832026,888.89,20,0.1,0.7778,rbf
-0.06090342963940075,0.07219856969087865,888.89,20,0.1,0.8889,linear
-0.10317886819160742,0.0668878195653022,888.89,20,0.1,0.8889,rbf
-0.06090342963940075,0.07219856969087865,888.89,20,0.1,1.0,linear
-0.10385572668894764,0.06472099942109713,888.89,20,0.1,1.0,rbf
-0.03598672377588596,0.037304020076833075,888.89,20,0.01,0.0001,linear
-0.04667363615294766,0.05708468213315527,888.89,20,0.01,0.0001,rbf
-0.03598672377588596,0.037304020076833075,888.89,20,0.01,0.11120000000000001,linear
-0.04100191165339297,0.034081366965266494,888.89,20,0.01,0.11120000000000001,rbf
-0.03598672377588596,0.037304020076833075,888.89,20,0.01,0.2223,linear
-0.14077480450477153,0.18673719034183103,888.89,20,0.01,0.2223,rbf
-0.03598672377588596,0.037304020076833075,888.89,20,0.01,0.33340000000000003,linear
-0.2756781428751192,0.4224627269383617,888.89,20,0.01,0.33340000000000003,rbf
-0.03598672377588596,0.037304020076833075,888.89,20,0.01,0.4445,linear
-0.6083319937011623,1.0134140418860729,888.89,20,0.01,0.4445,rbf
-0.03598672377588596,0.037304020076833075,888.89,20,0.01,0.5556,linear
-0.5828013246814934,0.9358603676521533,888.89,20,0.01,0.5556,rbf
-0.03598672377588596,0.037304020076833075,888.89,20,0.01,0.6667000000000001,linear
-0.6125780450082386,0.9333337492807694,888.89,20,0.01,0.6667000000000001,rbf
-0.03598672377588596,0.037304020076833075,888.89,20,0.01,0.7778,linear
-0.5718860549665895,0.8207379364259273,888.89,20,0.01,0.7778,rbf
-0.03598672377588596,0.037304020076833075,888.89,20,0.01,0.8889,linear
-0.5014005855002687,0.692685764235584,888.89,20,0.01,0.8889,rbf
-0.03598672377588596,0.037304020076833075,888.89,20,0.01,1.0,linear
-0.4466332909981543,0.596519567012135,888.89,20,0.01,1.0,rbf
-0.03590757591827016,0.03718073818095998,888.89,20,0.001,0.0001,linear
-0.04755365447782326,0.058829885555775036,888.89,20,0.001,0.0001,rbf
-0.03590757591827016,0.03718073818095998,888.89,20,0.001,0.11120000000000001,linear
-0.09949819759914007,0.1328874227066796,888.89,20,0.001,0.11120000000000001,rbf
-0.03590757591827016,0.03718073818095998,888.89,20,0.001,0.2223,linear
-0.3547913270170441,0.6100454842200435,888.89,20,0.001,0.2223,rbf
-0.03590757591827016,0.03718073818095998,888.89,20,0.001,0.33340000000000003,linear
-0.34751893225590214,0.5693951610677698,888.89,20,0.001,0.33340000000000003,rbf
-0.03590757591827016,0.03718073818095998,888.89,20,0.001,0.4445,linear
-0.333265625999707,0.47188364438770714,888.89,20,0.001,0.4445,rbf
-0.03590757591827016,0.03718073818095998,888.89,20,0.001,0.5556,linear
-0.3428578551160341,0.4761844463334657,888.89,20,0.001,0.5556,rbf
-0.03590757591827016,0.03718073818095998,888.89,20,0.001,0.6667000000000001,linear
-0.3656157455595172,0.47631408856200386,888.89,20,0.001,0.6667000000000001,rbf
-0.03590757591827016,0.03718073818095998,888.89,20,0.001,0.7778,linear
-0.381691943447927,0.4555951738092005,888.89,20,0.001,0.7778,rbf
-0.03590757591827016,0.03718073818095998,888.89,20,0.001,0.8889,linear
-0.35862121320553225,0.4213012516860626,888.89,20,0.001,0.8889,rbf
-0.03590757591827016,0.03718073818095998,888.89,20,0.001,1.0,linear
-0.3384431696966276,0.3996120650378341,888.89,20,0.001,1.0,rbf
-0.035072734874188695,0.036702321646476625,888.89,20,0.002,0.0001,linear
-0.04760665804601167,0.05895502913207493,888.89,20,0.002,0.0001,rbf
-0.035072734874188695,0.036702321646476625,888.89,20,0.002,0.11120000000000001,linear
-0.08886420217966391,0.11260126328134859,888.89,20,0.002,0.11120000000000001,rbf
-0.035072734874188695,0.036702321646476625,888.89,20,0.002,0.2223,linear
-0.280004781101374,0.46191809917318466,888.89,20,0.002,0.2223,rbf
-0.035072734874188695,0.036702321646476625,888.89,20,0.002,0.33340000000000003,linear
-0.297040788058509,0.46879405149472353,888.89,20,0.002,0.33340000000000003,rbf
-0.035072734874188695,0.036702321646476625,888.89,20,0.002,0.4445,linear
-0.3732862197272816,0.5493788403742669,888.89,20,0.002,0.4445,rbf
-0.035072734874188695,0.036702321646476625,888.89,20,0.002,0.5556,linear
-0.34622370071205877,0.4820763407645907,888.89,20,0.002,0.5556,rbf
-0.035072734874188695,0.036702321646476625,888.89,20,0.002,0.6667000000000001,linear
-0.34599967670689125,0.43988573454457364,888.89,20,0.002,0.6667000000000001,rbf
-0.035072734874188695,0.036702321646476625,888.89,20,0.002,0.7778,linear
-0.35481447050652926,0.41318310054785384,888.89,20,0.002,0.7778,rbf
-0.035072734874188695,0.036702321646476625,888.89,20,0.002,0.8889,linear
-0.3366887308597254,0.3869408256847431,888.89,20,0.002,0.8889,rbf
-0.035072734874188695,0.036702321646476625,888.89,20,0.002,1.0,linear
-0.32589822067535346,0.3758092201005231,888.89,20,0.002,1.0,rbf
-0.03933039625026576,0.040014863374549584,888.89,20,0.0001,0.0001,linear
-0.04756775376794522,0.0588312004748011,888.89,20,0.0001,0.0001,rbf
-0.03933039625026576,0.040014863374549584,888.89,20,0.0001,0.11120000000000001,linear
-0.0803645568682663,0.09556718876075283,888.89,20,0.0001,0.11120000000000001,rbf
-0.03933039625026576,0.040014863374549584,888.89,20,0.0001,0.2223,linear
-0.3373531712338643,0.5758886745849154,888.89,20,0.0001,0.2223,rbf
-0.03933039625026576,0.040014863374549584,888.89,20,0.0001,0.33340000000000003,linear
-0.35888483907055196,0.5925677537658849,888.89,20,0.0001,0.33340000000000003,rbf
-0.03933039625026576,0.040014863374549584,888.89,20,0.0001,0.4445,linear
-0.3540174511542813,0.5114024828123026,888.89,20,0.0001,0.4445,rbf
-0.03933039625026576,0.040014863374549584,888.89,20,0.0001,0.5556,linear
-0.34429845560360917,0.4808744936873003,888.89,20,0.0001,0.5556,rbf
-0.03933039625026576,0.040014863374549584,888.89,20,0.0001,0.6667000000000001,linear
-0.3556728103281909,0.4575704876682968,888.89,20,0.0001,0.6667000000000001,rbf
-0.03933039625026576,0.040014863374549584,888.89,20,0.0001,0.7778,linear
-0.37736400503660816,0.4449297434649088,888.89,20,0.0001,0.7778,rbf
-0.03933039625026576,0.040014863374549584,888.89,20,0.0001,0.8889,linear
-0.36821088666825663,0.4339787272402491,888.89,20,0.0001,0.8889,rbf
-0.03933039625026576,0.040014863374549584,888.89,20,0.0001,1.0,linear
-0.3570874594973618,0.4287457047505235,888.89,20,0.0001,1.0,rbf
-0.06090342963940075,0.07219856969087865,888.89,30,0.1,0.0001,linear
-0.05725371446909881,0.07138122519564594,888.89,30,0.1,0.0001,rbf
-0.06090342963940075,0.07219856969087865,888.89,30,0.1,0.11120000000000001,linear
-0.07601170987554873,0.07037762884664171,888.89,30,0.1,0.11120000000000001,rbf
-0.06090342963940075,0.07219856969087865,888.89,30,0.1,0.2223,linear
-0.0923824314965738,0.08049849458650157,888.89,30,0.1,0.2223,rbf
-0.06090342963940075,0.07219856969087865,888.89,30,0.1,0.33340000000000003,linear
-0.10333417096371773,0.08900783021580673,888.89,30,0.1,0.33340000000000003,rbf
-0.06090342963940075,0.07219856969087865,888.89,30,0.1,0.4445,linear
-0.11358812374395863,0.08829331518996002,888.89,30,0.1,0.4445,rbf
-0.06090342963940075,0.07219856969087865,888.89,30,0.1,0.5556,linear
-0.11018111630686282,0.08001846830035315,888.89,30,0.1,0.5556,rbf
-0.06090342963940075,0.07219856969087865,888.89,30,0.1,0.6667000000000001,linear
-0.10899294569562379,0.07452065153819303,888.89,30,0.1,0.6667000000000001,rbf
-0.06090342963940075,0.07219856969087865,888.89,30,0.1,0.7778,linear
-0.10878006038921036,0.06950476034832026,888.89,30,0.1,0.7778,rbf
-0.06090342963940075,0.07219856969087865,888.89,30,0.1,0.8889,linear
-0.10317886819160742,0.0668878195653022,888.89,30,0.1,0.8889,rbf
-0.06090342963940075,0.07219856969087865,888.89,30,0.1,1.0,linear
-0.10385572668894764,0.06472099942109713,888.89,30,0.1,1.0,rbf
-0.03598672377588596,0.037304020076833075,888.89,30,0.01,0.0001,linear
-0.04667363615294766,0.05708468213315527,888.89,30,0.01,0.0001,rbf
-0.03598672377588596,0.037304020076833075,888.89,30,0.01,0.11120000000000001,linear
-0.04100191165339297,0.034081366965266494,888.89,30,0.01,0.11120000000000001,rbf
-0.03598672377588596,0.037304020076833075,888.89,30,0.01,0.2223,linear
-0.14077480450477153,0.18673719034183103,888.89,30,0.01,0.2223,rbf
-0.03598672377588596,0.037304020076833075,888.89,30,0.01,0.33340000000000003,linear
-0.2756781428751192,0.4224627269383617,888.89,30,0.01,0.33340000000000003,rbf
-0.03598672377588596,0.037304020076833075,888.89,30,0.01,0.4445,linear
-0.6083319937011623,1.0134140418860729,888.89,30,0.01,0.4445,rbf
-0.03598672377588596,0.037304020076833075,888.89,30,0.01,0.5556,linear
-0.5828013246814934,0.9358603676521533,888.89,30,0.01,0.5556,rbf
-0.03598672377588596,0.037304020076833075,888.89,30,0.01,0.6667000000000001,linear
-0.6125780450082386,0.9333337492807694,888.89,30,0.01,0.6667000000000001,rbf
-0.03598672377588596,0.037304020076833075,888.89,30,0.01,0.7778,linear
-0.5718860549665895,0.8207379364259273,888.89,30,0.01,0.7778,rbf
-0.03598672377588596,0.037304020076833075,888.89,30,0.01,0.8889,linear
-0.5014005855002687,0.692685764235584,888.89,30,0.01,0.8889,rbf
-0.03598672377588596,0.037304020076833075,888.89,30,0.01,1.0,linear
-0.4466332909981543,0.596519567012135,888.89,30,0.01,1.0,rbf
-0.03590757591827016,0.03718073818095998,888.89,30,0.001,0.0001,linear
-0.04755365447782326,0.058829885555775036,888.89,30,0.001,0.0001,rbf
-0.03590757591827016,0.03718073818095998,888.89,30,0.001,0.11120000000000001,linear
-0.09949819759914007,0.1328874227066796,888.89,30,0.001,0.11120000000000001,rbf
-0.03590757591827016,0.03718073818095998,888.89,30,0.001,0.2223,linear
-0.3547913270170441,0.6100454842200435,888.89,30,0.001,0.2223,rbf
-0.03590757591827016,0.03718073818095998,888.89,30,0.001,0.33340000000000003,linear
-0.34751893225590214,0.5693951610677698,888.89,30,0.001,0.33340000000000003,rbf
-0.03590757591827016,0.03718073818095998,888.89,30,0.001,0.4445,linear
-0.333265625999707,0.47188364438770714,888.89,30,0.001,0.4445,rbf
-0.03590757591827016,0.03718073818095998,888.89,30,0.001,0.5556,linear
-0.3428578551160341,0.4761844463334657,888.89,30,0.001,0.5556,rbf
-0.03590757591827016,0.03718073818095998,888.89,30,0.001,0.6667000000000001,linear
-0.3656157455595172,0.47631408856200386,888.89,30,0.001,0.6667000000000001,rbf
-0.03590757591827016,0.03718073818095998,888.89,30,0.001,0.7778,linear
-0.381691943447927,0.4555951738092005,888.89,30,0.001,0.7778,rbf
-0.03590757591827016,0.03718073818095998,888.89,30,0.001,0.8889,linear
-0.35862121320553225,0.4213012516860626,888.89,30,0.001,0.8889,rbf
-0.03590757591827016,0.03718073818095998,888.89,30,0.001,1.0,linear
-0.3384431696966276,0.3996120650378341,888.89,30,0.001,1.0,rbf
-0.035072734874188695,0.036702321646476625,888.89,30,0.002,0.0001,linear
-0.04760665804601167,0.05895502913207493,888.89,30,0.002,0.0001,rbf
-0.035072734874188695,0.036702321646476625,888.89,30,0.002,0.11120000000000001,linear
-0.08886420217966391,0.11260126328134859,888.89,30,0.002,0.11120000000000001,rbf
-0.035072734874188695,0.036702321646476625,888.89,30,0.002,0.2223,linear
-0.280004781101374,0.46191809917318466,888.89,30,0.002,0.2223,rbf
-0.035072734874188695,0.036702321646476625,888.89,30,0.002,0.33340000000000003,linear
-0.297040788058509,0.46879405149472353,888.89,30,0.002,0.33340000000000003,rbf
-0.035072734874188695,0.036702321646476625,888.89,30,0.002,0.4445,linear
-0.3732862197272816,0.5493788403742669,888.89,30,0.002,0.4445,rbf
-0.035072734874188695,0.036702321646476625,888.89,30,0.002,0.5556,linear
-0.34622370071205877,0.4820763407645907,888.89,30,0.002,0.5556,rbf
-0.035072734874188695,0.036702321646476625,888.89,30,0.002,0.6667000000000001,linear
-0.34599967670689125,0.43988573454457364,888.89,30,0.002,0.6667000000000001,rbf
-0.035072734874188695,0.036702321646476625,888.89,30,0.002,0.7778,linear
-0.35481447050652926,0.41318310054785384,888.89,30,0.002,0.7778,rbf
-0.035072734874188695,0.036702321646476625,888.89,30,0.002,0.8889,linear
-0.3366887308597254,0.3869408256847431,888.89,30,0.002,0.8889,rbf
-0.035072734874188695,0.036702321646476625,888.89,30,0.002,1.0,linear
-0.32589822067535346,0.3758092201005231,888.89,30,0.002,1.0,rbf
-0.03933039625026576,0.040014863374549584,888.89,30,0.0001,0.0001,linear
-0.04756775376794522,0.0588312004748011,888.89,30,0.0001,0.0001,rbf
-0.03933039625026576,0.040014863374549584,888.89,30,0.0001,0.11120000000000001,linear
-0.0803645568682663,0.09556718876075283,888.89,30,0.0001,0.11120000000000001,rbf
-0.03933039625026576,0.040014863374549584,888.89,30,0.0001,0.2223,linear
-0.3373531712338643,0.5758886745849154,888.89,30,0.0001,0.2223,rbf
-0.03933039625026576,0.040014863374549584,888.89,30,0.0001,0.33340000000000003,linear
-0.35888483907055196,0.5925677537658849,888.89,30,0.0001,0.33340000000000003,rbf
-0.03933039625026576,0.040014863374549584,888.89,30,0.0001,0.4445,linear
-0.3540174511542813,0.5114024828123026,888.89,30,0.0001,0.4445,rbf
-0.03933039625026576,0.040014863374549584,888.89,30,0.0001,0.5556,linear
-0.34429845560360917,0.4808744936873003,888.89,30,0.0001,0.5556,rbf
-0.03933039625026576,0.040014863374549584,888.89,30,0.0001,0.6667000000000001,linear
-0.3556728103281909,0.4575704876682968,888.89,30,0.0001,0.6667000000000001,rbf
-0.03933039625026576,0.040014863374549584,888.89,30,0.0001,0.7778,linear
-0.37736400503660816,0.4449297434649088,888.89,30,0.0001,0.7778,rbf
-0.03933039625026576,0.040014863374549584,888.89,30,0.0001,0.8889,linear
-0.36821088666825663,0.4339787272402491,888.89,30,0.0001,0.8889,rbf
-0.03933039625026576,0.040014863374549584,888.89,30,0.0001,1.0,linear
-0.3570874594973618,0.4287457047505235,888.89,30,0.0001,1.0,rbf
-0.06090342963940075,0.07219856969087865,888.89,50,0.1,0.0001,linear
-0.05725371446909881,0.07138122519564594,888.89,50,0.1,0.0001,rbf
-0.06090342963940075,0.07219856969087865,888.89,50,0.1,0.11120000000000001,linear
-0.07601170987554873,0.07037762884664171,888.89,50,0.1,0.11120000000000001,rbf
-0.06090342963940075,0.07219856969087865,888.89,50,0.1,0.2223,linear
-0.0923824314965738,0.08049849458650157,888.89,50,0.1,0.2223,rbf
-0.06090342963940075,0.07219856969087865,888.89,50,0.1,0.33340000000000003,linear
-0.10333417096371773,0.08900783021580673,888.89,50,0.1,0.33340000000000003,rbf
-0.06090342963940075,0.07219856969087865,888.89,50,0.1,0.4445,linear
-0.11358812374395863,0.08829331518996002,888.89,50,0.1,0.4445,rbf
-0.06090342963940075,0.07219856969087865,888.89,50,0.1,0.5556,linear
-0.11018111630686282,0.08001846830035315,888.89,50,0.1,0.5556,rbf
-0.06090342963940075,0.07219856969087865,888.89,50,0.1,0.6667000000000001,linear
-0.10899294569562379,0.07452065153819303,888.89,50,0.1,0.6667000000000001,rbf
-0.06090342963940075,0.07219856969087865,888.89,50,0.1,0.7778,linear
-0.10878006038921036,0.06950476034832026,888.89,50,0.1,0.7778,rbf
-0.06090342963940075,0.07219856969087865,888.89,50,0.1,0.8889,linear
-0.10317886819160742,0.0668878195653022,888.89,50,0.1,0.8889,rbf
-0.06090342963940075,0.07219856969087865,888.89,50,0.1,1.0,linear
-0.10385572668894764,0.06472099942109713,888.89,50,0.1,1.0,rbf
-0.03598672377588596,0.037304020076833075,888.89,50,0.01,0.0001,linear
-0.04667363615294766,0.05708468213315527,888.89,50,0.01,0.0001,rbf
-0.03598672377588596,0.037304020076833075,888.89,50,0.01,0.11120000000000001,linear
-0.04100191165339297,0.034081366965266494,888.89,50,0.01,0.11120000000000001,rbf
-0.03598672377588596,0.037304020076833075,888.89,50,0.01,0.2223,linear
-0.14077480450477153,0.18673719034183103,888.89,50,0.01,0.2223,rbf
-0.03598672377588596,0.037304020076833075,888.89,50,0.01,0.33340000000000003,linear
-0.2756781428751192,0.4224627269383617,888.89,50,0.01,0.33340000000000003,rbf
-0.03598672377588596,0.037304020076833075,888.89,50,0.01,0.4445,linear
-0.6083319937011623,1.0134140418860729,888.89,50,0.01,0.4445,rbf
-0.03598672377588596,0.037304020076833075,888.89,50,0.01,0.5556,linear
-0.5828013246814934,0.9358603676521533,888.89,50,0.01,0.5556,rbf
-0.03598672377588596,0.037304020076833075,888.89,50,0.01,0.6667000000000001,linear
-0.6125780450082386,0.9333337492807694,888.89,50,0.01,0.6667000000000001,rbf
-0.03598672377588596,0.037304020076833075,888.89,50,0.01,0.7778,linear
-0.5718860549665895,0.8207379364259273,888.89,50,0.01,0.7778,rbf
-0.03598672377588596,0.037304020076833075,888.89,50,0.01,0.8889,linear
-0.5014005855002687,0.692685764235584,888.89,50,0.01,0.8889,rbf
-0.03598672377588596,0.037304020076833075,888.89,50,0.01,1.0,linear
-0.4466332909981543,0.596519567012135,888.89,50,0.01,1.0,rbf
-0.03590757591827016,0.03718073818095998,888.89,50,0.001,0.0001,linear
-0.04755365447782326,0.058829885555775036,888.89,50,0.001,0.0001,rbf
-0.03590757591827016,0.03718073818095998,888.89,50,0.001,0.11120000000000001,linear
-0.09949819759914007,0.1328874227066796,888.89,50,0.001,0.11120000000000001,rbf
-0.03590757591827016,0.03718073818095998,888.89,50,0.001,0.2223,linear
-0.3547913270170441,0.6100454842200435,888.89,50,0.001,0.2223,rbf
-0.03590757591827016,0.03718073818095998,888.89,50,0.001,0.33340000000000003,linear
-0.34751893225590214,0.5693951610677698,888.89,50,0.001,0.33340000000000003,rbf
-0.03590757591827016,0.03718073818095998,888.89,50,0.001,0.4445,linear
-0.333265625999707,0.47188364438770714,888.89,50,0.001,0.4445,rbf
-0.03590757591827016,0.03718073818095998,888.89,50,0.001,0.5556,linear
-0.3428578551160341,0.4761844463334657,888.89,50,0.001,0.5556,rbf
-0.03590757591827016,0.03718073818095998,888.89,50,0.001,0.6667000000000001,linear
-0.3656157455595172,0.47631408856200386,888.89,50,0.001,0.6667000000000001,rbf
-0.03590757591827016,0.03718073818095998,888.89,50,0.001,0.7778,linear
-0.381691943447927,0.4555951738092005,888.89,50,0.001,0.7778,rbf
-0.03590757591827016,0.03718073818095998,888.89,50,0.001,0.8889,linear
-0.35862121320553225,0.4213012516860626,888.89,50,0.001,0.8889,rbf
-0.03590757591827016,0.03718073818095998,888.89,50,0.001,1.0,linear
-0.3384431696966276,0.3996120650378341,888.89,50,0.001,1.0,rbf
-0.035072734874188695,0.036702321646476625,888.89,50,0.002,0.0001,linear
-0.04760665804601167,0.05895502913207493,888.89,50,0.002,0.0001,rbf
-0.035072734874188695,0.036702321646476625,888.89,50,0.002,0.11120000000000001,linear
-0.08886420217966391,0.11260126328134859,888.89,50,0.002,0.11120000000000001,rbf
-0.035072734874188695,0.036702321646476625,888.89,50,0.002,0.2223,linear
-0.280004781101374,0.46191809917318466,888.89,50,0.002,0.2223,rbf
-0.035072734874188695,0.036702321646476625,888.89,50,0.002,0.33340000000000003,linear
-0.297040788058509,0.46879405149472353,888.89,50,0.002,0.33340000000000003,rbf
-0.035072734874188695,0.036702321646476625,888.89,50,0.002,0.4445,linear
-0.3732862197272816,0.5493788403742669,888.89,50,0.002,0.4445,rbf
-0.035072734874188695,0.036702321646476625,888.89,50,0.002,0.5556,linear
-0.34622370071205877,0.4820763407645907,888.89,50,0.002,0.5556,rbf
-0.035072734874188695,0.036702321646476625,888.89,50,0.002,0.6667000000000001,linear
-0.34599967670689125,0.43988573454457364,888.89,50,0.002,0.6667000000000001,rbf
-0.035072734874188695,0.036702321646476625,888.89,50,0.002,0.7778,linear
-0.35481447050652926,0.41318310054785384,888.89,50,0.002,0.7778,rbf
-0.035072734874188695,0.036702321646476625,888.89,50,0.002,0.8889,linear
-0.3366887308597254,0.3869408256847431,888.89,50,0.002,0.8889,rbf
-0.035072734874188695,0.036702321646476625,888.89,50,0.002,1.0,linear
-0.32589822067535346,0.3758092201005231,888.89,50,0.002,1.0,rbf
-0.03933039625026576,0.040014863374549584,888.89,50,0.0001,0.0001,linear
-0.04756775376794522,0.0588312004748011,888.89,50,0.0001,0.0001,rbf
-0.03933039625026576,0.040014863374549584,888.89,50,0.0001,0.11120000000000001,linear
-0.0803645568682663,0.09556718876075283,888.89,50,0.0001,0.11120000000000001,rbf
-0.03933039625026576,0.040014863374549584,888.89,50,0.0001,0.2223,linear
-0.3373531712338643,0.5758886745849154,888.89,50,0.0001,0.2223,rbf
-0.03933039625026576,0.040014863374549584,888.89,50,0.0001,0.33340000000000003,linear
-0.35888483907055196,0.5925677537658849,888.89,50,0.0001,0.33340000000000003,rbf
-0.03933039625026576,0.040014863374549584,888.89,50,0.0001,0.4445,linear
-0.3540174511542813,0.5114024828123026,888.89,50,0.0001,0.4445,rbf
