,city,"p, d, q","P, D, Q, m",aic
274,Centro,"(2, 1, 0)","(0, 1, 1, 15)",852.0722873797779
275,Centro,"(2, 1, 0)","(0, 1, 2, 15)",2850.441234679921
276,Centro,"(2, 1, 0)","(1, 0, 0, 15)",970.4300047638347
277,Centro,"(2, 1, 0)","(1, 0, 1, 15)",972.2794695030832
278,Centro,"(2, 1, 0)","(1, 0, 2, 15)",2248.7221235394463
279,Centro,"(2, 1, 0)","(1, 1, 0, 15)",864.3885280651868
280,Centro,"(2, 1, 0)","(1, 1, 1, 15)",844.1722899535268
281,Centro,"(2, 1, 0)","(1, 1, 2, 15)",2868.11543212556
282,Centro,"(2, 1, 0)","(2, 0, 0, 15)",832.6128919225872
283,Centro,"(2, 1, 0)","(2, 0, 1, 15)",813.1225929402926
284,Centro,"(2, 1, 0)","(2, 0, 2, 15)",2194.5879442090236
285,Centro,"(2, 1, 0)","(2, 1, 0, 15)",657.1721059401685
286,Centro,"(2, 1, 0)","(2, 1, 1, 15)",649.1322423147469
287,Centro,"(2, 1, 0)","(2, 1, 2, 15)",2761.4009544463242
288,Centro,"(2, 1, 1)","(0, 0, 0, 15)",1098.700787702968
289,Centro,"(2, 1, 1)","(0, 0, 1, 15)",967.1649670545039
290,Centro,"(2, 1, 1)","(0, 0, 2, 15)",3095.3579632384585
291,Centro,"(2, 1, 1)","(0, 1, 0, 15)",1017.521830018283
292,Centro,"(2, 1, 1)","(0, 1, 1, 15)",839.2055773232333
293,Centro,"(2, 1, 1)","(0, 1, 2, 15)",2792.462109138898
294,Centro,"(2, 1, 1)","(1, 0, 0, 15)",967.3283970209861
295,Centro,"(2, 1, 1)","(1, 0, 1, 15)",969.1505471900253
296,Centro,"(2, 1, 1)","(1, 0, 2, 15)",3097.8403942330337
297,Centro,"(2, 1, 1)","(1, 1, 0, 15)",861.6040738628864
298,Centro,"(2, 1, 1)","(1, 1, 1, 15)",841.2039839829313
299,Centro,"(2, 1, 1)","(1, 1, 2, 15)",2838.5035963832947
300,Centro,"(2, 1, 1)","(2, 0, 0, 15)",827.417055699367
301,Centro,"(2, 1, 1)","(2, 0, 1, 15)",811.0386825504069
302,Centro,"(2, 1, 1)","(2, 0, 2, 15)",3112.732682915183
303,Centro,"(2, 1, 1)","(2, 1, 0, 15)",655.1020171906852
304,Centro,"(2, 1, 1)","(2, 1, 1, 15)",646.3846101959872
305,Centro,"(2, 1, 1)","(2, 1, 2, 15)",2984.2810173875255
306,Centro,"(2, 1, 2)","(0, 0, 0, 15)",1091.7016246619166
307,Centro,"(2, 1, 2)","(0, 0, 1, 15)",960.205256354113
308,Centro,"(2, 1, 2)","(0, 0, 2, 15)",3231.13979902062
309,Centro,"(2, 1, 2)","(0, 1, 0, 15)",1009.6091604038454
310,Centro,"(2, 1, 2)","(0, 1, 1, 15)",831.7338812358274
311,Centro,"(2, 1, 2)","(0, 1, 2, 15)",3268.327495317383
